order_item_id,order_id,product_id,quantity,unit_price
26501,10609,470,4,190.99
26502,10609,384,1,271.43
26503,10609,964,3,402.18
26504,10610,276,5,244.64
26505,10610,722,2,471.4
26506,10610,637,1,231.96
26507,10611,151,4,230.62
26508,10611,346,4,156.63
26509,10612,22,5,87.43
26510,10612,686,1,124.28
26511,10612,756,3,91.29
26512,10613,681,4,222.56
26513,10614,444,4,380.71
26514,10614,293,3,90.79
26515,10614,511,5,105.31
26516,10615,849,5,218.35
26517,10615,575,1,191.76
26518,10615,1137,4,387.55
26519,10615,1135,5,424.77
26520,10616,322,4,76.97
26521,10616,681,2,222.56
26522,10616,710,861,271.79
26523,10617,507,5,248.0
26524,10618,1050,3,323.07
26525,10619,641,1,526.17
26526,10620,707,2,432.47
26527,10620,328,1,67.22
26528,10620,479,1,247.33
26529,10621,509,1,120.6
26530,10621,458,2,188.1
26531,10621,957,3,174.41
26532,10622,434,4,522.77
26533,10622,1146,845,116.7
26534,10622,1148,3,518.25
26535,10623,1058,1,303.4
26536,10623,1046,4,380.14
26537,10623,648,4,167.35
26538,10624,902,5,136.38
26539,10625,359,5,511.18
26541,10626,1128,3,59.94
26542,10626,500,2,229.02
26543,10627,1012,2,294.16
26544,10628,1001,1,406.55
26545,10628,576,159,95.63
26546,10629,1151,2,12.2
26547,10629,610,1,648.29
26548,10630,692,5,119.26
26549,10631,26,3,411.67
26550,10632,765,5,312.05
26551,10632,1196,3,410.15
26552,10632,345,1,360.14
26553,10633,807,5,415.78
26554,10633,755,986,172.44
26555,10634,106,2,491.93
26556,10634,556,5,259.69
26557,10635,614,3,332.44
26558,10635,745,1,508.4
26559,10636,639,3,421.67
26560,10636,1184,2,445.44
26561,10637,372,344,244.39
26562,10637,33,3,89.6
26563,10638,309,1,91.64
26564,10638,59,1,44.97
26565,10638,748,5,50.12
26566,10639,868,3,407.54
26567,10640,242,1,273.09
26568,10641,84,1,123.85
26569,10641,474,3,55.05
26570,10641,841,1,289.82
26571,10642,53,2,343.79
26572,10642,591,3,182.27
26573,10642,674,4,147.08
26574,10643,317,3,192.5
26575,10643,409,5,359.47
26576,10643,87,553,312.59
26577,10643,217,1,193.48
26578,10644,375,2,330.92
26579,10644,1115,4,323.82
26580,10644,810,4,548.24
26581,10644,292,5,23.22
26582,10645,844,5,281.59
26583,10645,158,5,586.84
26584,10645,957,2,174.41
26585,10645,123,1,20.29
26586,10646,912,2,61.16
26587,10646,635,807,473.83
26588,10646,153,1,390.52
26589,10647,1049,2,83.03
26590,10647,563,1,514.09
26591,10647,60,5,306.16
26592,10648,819,1,203.73
26593,10648,226,3,258.8
26594,10648,325,5,389.25
26595,10648,1109,4,144.73
26596,10649,1077,5,416.26
26597,10649,644,3,70.73
26598,10649,824,4,354.05
26599,10650,11,2,339.6
26600,10651,442,1,108.86
26601,10651,528,4,116.37
26602,10651,2,2,138.91
26603,10652,601,3,160.47
26604,10652,116,5,156.65
26605,10653,1183,4,250.11
26606,10653,247,2,146.53
26607,10654,622,5,361.63
26608,10655,1028,3,326.48
26609,10655,653,1,142.12
26610,10655,839,1,276.21
26611,10656,910,1,99.98
26612,10656,1110,3,175.66
26613,10657,899,5,353.13
26614,10657,869,2,212.34
26615,10657,509,2,120.6
26616,10657,890,1,581.43
26617,10658,132,1,195.95
26618,10658,173,2,157.5
26619,10658,1181,4,17.48
26620,10658,1008,3,109.43
26621,10659,248,4,36.79
26622,10660,515,5,26.06
26623,10661,1171,5,353.62
26624,10661,273,4,350.23
26625,10662,555,597,246.78
26626,10662,393,991,327.95
26627,10663,159,1,91.8
26628,10663,974,1,94.89
26629,10664,114,2,177.0
26630,10665,766,1,245.51
26631,10665,949,4,188.99
26632,10666,457,5,25.28
26633,10666,667,5,165.37
26634,10666,313,1,329.43
26635,10667,36,1,14.09
26636,10668,1020,2,53.75
26637,10668,388,4,317.81
26638,10668,12,3,175.51
26639,10669,305,3,11.43
26640,10669,604,3,467.9
26641,10669,602,1,651.0
26642,10669,810,3,548.24
26643,10670,182,2,231.48
26644,10670,156,5,368.4
26645,10670,368,3,331.76
26646,10670,197,5,236.05
26647,10671,255,5,361.36
26648,10672,650,4,374.36
26649,10672,754,441,343.51
26650,10672,101,5,626.31
26651,10672,1060,3,194.34
26652,10673,736,611,652.0
26653,10674,391,5,274.95
26654,10675,765,3,312.05
26655,10675,557,5,539.38
26656,10676,499,3,518.37
26657,10676,203,3,211.84
26658,10676,700,4,443.92
26659,10677,31,4,235.03
26660,10678,546,2,61.9
26661,10678,59,2,44.97
26662,10678,913,5,195.25
26663,10678,810,3,548.24
26664,10679,1028,3,326.48
26665,10679,797,1,257.43
26666,10679,668,4,413.09
26667,10679,276,5,244.64
26668,10680,497,1,153.8
26669,10681,753,3,137.59
26670,10681,1176,426,74.58
26671,10681,977,4,362.59
26672,10681,641,4,526.17
26673,10682,768,3,314.26
26674,10683,498,4,464.05
26675,10683,474,3,55.05
26676,10684,273,4,350.23
26677,10684,100,4,266.97
26678,10684,500,5,229.02
26679,10685,322,2,76.97
26680,10685,486,4,184.18
26681,10685,288,4,408.12
26682,10685,612,4,61.41
26683,10686,624,4,330.95
26684,10687,499,3,518.37
26685,10687,1147,4,88.7
26686,10687,436,4,76.94
26687,10688,718,4,327.51
26688,10689,890,5,581.43
26689,10690,36,2,14.09
26690,10690,429,1,29.43
26691,10691,1041,5,270.39
26692,10691,935,3,309.31
26693,10691,970,4,43.05
26694,10692,969,3,158.88
26695,10692,422,5,458.06
26696,10692,122,3,199.84
26697,10692,328,5,67.22
26698,10693,89,1,396.11
26699,10693,996,4,382.92
26700,10693,392,1,264.02
26701,10694,905,5,440.2
26702,10694,990,1,23.48
26703,10694,164,1,64.99
26704,10695,1010,2,135.99
26705,10695,1078,1,97.86
26706,10696,1109,1,144.73
26707,10696,1030,1,293.39
26708,10697,1103,1,221.85
26709,10697,256,3,529.14
26710,10698,178,5,30.69
26711,10698,694,2,257.81
26712,10699,417,1,395.75
26713,10700,912,3,61.16
26714,10701,248,5,36.79
26715,10702,178,1,30.69
26716,10702,392,4,264.02
26717,10703,100,1,266.97
26718,10703,641,3,526.17
26719,10703,920,1,467.86
26720,10704,842,3,370.13
26721,10704,372,3,244.39
26722,10704,747,2,238.22
26723,10705,3,2,168.73
26724,10705,725,2,313.8
26725,10706,725,1,313.8
26726,10706,1043,4,181.82
26727,10707,105,4,106.07
26728,10708,223,1,536.6
26729,10709,1079,2,396.02
26730,10709,849,1,218.35
26731,10710,793,2,294.57
26732,10711,279,1,418.8
26733,10711,723,4,55.62
26734,10712,1101,1,318.2
26735,10713,384,4,271.43
26736,10713,673,2,184.97
26737,10713,14,2,97.19
26738,10714,565,3,222.37
26739,10714,447,3,285.84
26740,10714,378,4,248.5
26741,10714,592,2,685.22
26742,10715,681,5,222.56
26743,10715,790,4,19.09
26744,10715,1184,4,445.44
26745,10715,1048,3,150.74
26746,10716,1092,4,256.88
26747,10717,981,4,469.68
26748,10718,917,4,204.15
26749,10718,444,4,380.71
26750,10718,627,1,713.39
26751,10719,799,3,352.64
26752,10719,405,4,61.4
26753,10719,19,4,397.01
26754,10720,961,5,568.11
26755,10720,982,3,165.55
26756,10720,1092,4,256.88
26757,10721,89,5,396.11
26758,10721,1090,2,355.36
26759,10721,582,4,53.32
26760,10722,635,2,473.83
26761,10722,1028,1,326.48
26762,10722,822,3,460.62
26763,10722,638,5,176.04
26764,10723,345,5,360.14
26765,10723,1148,1,518.25
26766,10723,1153,2,204.65
26767,10723,1055,5,591.78
26768,10724,20,3,404.71
26769,10725,910,4,99.98
26770,10725,273,5,350.23
26771,10725,567,3,195.4
26772,10725,729,3,222.28
26773,10726,651,1,168.85
26774,10726,531,4,149.12
26775,10726,1045,1,244.02
26776,10726,52,4,162.62
26777,10727,685,2,411.86
26778,10727,17,4,488.25
26779,10727,1119,2,120.36
26780,10728,116,3,156.65
26781,10728,233,3,555.94
26782,10728,173,2,157.5
26783,10728,447,743,285.84
26784,10729,131,1,212.98
26785,10729,468,907,500.34
26786,10729,1018,3,167.85
26787,10730,805,1,372.05
26788,10730,973,3,547.42
26789,10731,1185,4,377.58
26790,10731,187,3,294.03
26791,10731,1182,4,87.0
26792,10731,109,5,355.59
26793,10732,48,1,350.25
26794,10732,758,3,587.03
26795,10732,1039,2,202.0
26796,10732,834,4,530.18
26797,10733,745,4,508.4
26798,10734,868,3,407.54
26799,10734,823,4,387.41
26800,10734,898,2,264.7
26801,10735,600,4,669.43
26802,10735,714,4,270.8
26803,10736,423,1,111.7
26804,10736,671,4,402.69
26805,10736,624,4,330.95
26806,10737,175,4,353.08
26807,10737,938,4,382.17
26808,10737,1058,1,303.4
26809,10738,247,1,146.53
26810,10738,184,5,588.92
26811,10738,909,772,228.81
26812,10738,1110,2,175.66
26813,10739,1149,2,397.57
26814,10739,359,2,511.18
26815,10739,721,5,42.61
26816,10740,1023,5,489.32
26817,10741,159,3,91.8
26818,10742,660,3,319.92
26819,10742,415,3,210.23
26820,10742,475,2,155.71
26821,10742,544,1,292.25
26822,10743,1187,5,451.02
26823,10743,169,2,371.77
26824,10743,936,5,358.67
26825,10744,562,1,302.17
26826,10744,410,4,33.52
26827,10744,451,1,69.12
26828,10745,166,3,70.42
26829,10745,308,2,358.63
26830,10746,1109,3,144.73
26831,10746,1168,3,363.63
26832,10746,402,3,330.81
26833,10747,486,5,184.18
26834,10747,1178,5,137.95
26835,10747,155,2,285.01
26836,10747,685,3,411.86
26837,10748,149,1,647.45
26838,10748,323,5,423.57
26839,10748,152,3,26.5
26840,10748,1120,4,219.27
26841,10749,291,5,443.01
26842,10750,888,1,225.51
26843,10750,983,5,418.11
26844,10751,295,1,271.3
26845,10751,390,2,56.67
26846,10752,875,4,541.28
26847,10752,78,5,183.14
26848,10752,106,5,491.93
26849,10753,1051,2,230.03
26850,10754,330,4,12.44
26851,10755,180,658,221.83
26852,10755,149,3,647.45
26853,10755,814,2,450.06
26854,10755,921,5,569.89
26855,10756,1169,4,61.81
26856,10757,910,3,99.98
26857,10758,868,1,407.54
26858,10758,361,5,16.25
26860,10758,132,4,195.95
26861,10759,466,233,463.85
26862,10759,650,1,374.36
26863,10759,68,2,322.59
26864,10759,129,1,386.69
26865,10760,778,5,171.42
26866,10760,1122,3,66.23
26867,10761,913,3,195.25
26868,10761,705,3,184.9
26869,10761,122,4,199.84
26870,10762,164,4,64.99
26871,10762,1046,3,380.14
26872,10763,413,5,219.67
26873,10764,710,1,271.79
26874,10765,1118,2,431.21
26875,10766,121,4,140.58
26876,10767,127,2,64.19
26877,10767,469,2,545.82
26878,10768,522,4,396.76
26879,10768,677,5,430.59
26880,10768,18,5,455.64
26881,10768,915,3,339.54
26882,10769,887,2,400.27
26883,10770,863,3,310.33
26884,10770,1087,2,130.64
26885,10770,382,2,471.94
26886,10770,1054,5,174.49
26887,10771,828,4,248.73
26888,10772,515,1,26.06
26889,10772,264,3,442.98
26890,10773,485,2,169.74
26891,10773,41,5,18.45
26892,10773,155,1,285.01
26893,10773,196,3,29.24
26894,10774,951,2,24.68
26895,10775,170,4,170.25
26896,10776,487,3,391.82
26897,10776,765,42,312.05
26898,10776,266,5,48.27
26899,10776,593,3,412.45
26900,10777,318,3,286.63
26901,10777,483,5,111.79
26902,10777,668,2,413.09
26904,10778,986,2,474.86
26905,10778,85,1,317.16
26906,10778,264,2,442.98
26907,10779,893,4,214.83
26908,10779,1061,5,8.07
26909,10780,1141,4,329.28
26910,10780,165,4,490.42
26911,10780,275,3,539.18
26912,10780,706,3,475.61
26913,10781,928,1,39.92
26914,10781,971,1,322.56
26915,10781,1041,2,270.39
26916,10782,288,3,408.12
26917,10782,292,2,23.22
26918,10782,25,3,15.32
26919,10783,639,2,421.67
26920,10784,278,4,61.25
26921,10784,295,1,271.3
26922,10784,330,1,12.44
26923,10784,111,4,561.47
26924,10785,1049,4,83.03
26925,10785,312,3,489.36
26926,10785,154,4,493.7
26927,10786,388,4,317.81
26928,10786,818,3,227.31
26929,10786,1188,4,33.54
26930,10787,123,1,20.29
26931,10787,705,1,184.9
26932,10787,554,5,190.14
26933,10788,341,5,202.08
26934,10788,371,3,404.05
26935,10788,241,3,14.26
26936,10789,757,2,195.71
26937,10790,461,1,251.78
26938,10790,453,4,185.57
26939,10790,1167,4,201.51
26940,10790,308,3,358.63
26941,10791,1027,1,224.31
26942,10792,194,1,515.95
26943,10792,400,722,696.72
26944,10792,67,2,243.78
26945,10793,1010,5,135.99
26946,10794,751,4,289.41
26947,10795,811,853,521.53
26948,10795,204,5,161.28
26949,10795,1058,2,303.4
26950,10796,639,5,421.67
26951,10797,815,5,224.34
26952,10797,127,1,64.19
26953,10797,363,2,460.01
26954,10797,186,2,500.7
26955,10798,302,3,552.69
26956,10798,1022,4,435.31
26957,10799,916,1,610.16
26958,10799,1053,3,240.23
26959,10799,444,3,380.71
26960,10799,764,5,157.08
26961,10800,12,3,175.51
26962,10800,924,4,282.88
26963,10801,28,2,181.59
26965,10801,90,5,139.18
26966,10801,461,2,251.78
26967,10802,211,2,142.65
26968,10802,1081,3,69.37
26969,10803,738,5,324.74
26970,10803,698,3,78.23
26971,10803,1049,3,83.03
26972,10804,517,3,116.47
26973,10804,491,1,462.72
26974,10805,156,3,368.4
26975,10805,494,1,231.9
26976,10805,370,1,95.14
26977,10806,704,1,21.51
26978,10806,627,2,713.39
26979,10807,726,3,536.89
26980,10807,1000,5,32.26
26981,10808,358,3,134.46
26982,10808,707,4,432.47
26983,10808,515,4,26.06
26984,10808,915,1,339.54
26985,10809,1132,1,576.07
26986,10809,618,4,221.11
26987,10810,982,5,165.55
26988,10810,684,2,385.01
26989,10811,1090,5,355.36
26990,10811,617,1,52.08
26991,10812,35,1,538.2
26992,10812,172,5,259.98
26993,10812,105,3,106.07
26994,10812,30,1,57.87
26995,10813,649,5,150.51
26996,10814,396,2,244.68
26997,10814,945,3,153.35
26998,10814,738,2,324.74
26999,10815,671,2,402.69
27000,10815,928,1,39.92
27001,10816,188,3,359.72
27002,10816,914,3,170.86
27003,10817,823,5,387.41
27004,10817,860,3,265.53
27005,10818,359,1,511.18
27006,10818,232,2,43.19
27007,10818,472,4,73.79
27008,10818,1112,5,291.07
27009,10819,1151,4,12.2
27010,10819,451,4,69.12
27011,10820,34,3,57.51
27012,10820,214,3,45.93
27013,10820,426,5,249.1
27014,10821,866,2,310.26
27015,10821,1184,3,445.44
27016,10822,292,1,23.22
27017,10823,768,4,314.26
27018,10823,103,4,184.35
27019,10824,360,2,473.16
27020,10824,959,5,273.51
27021,10824,40,4,261.9
27022,10824,876,2,124.49
27023,10825,24,4,263.35
27024,10825,653,1,142.12
27025,10825,421,5,464.18
27026,10825,855,3,426.93
27027,10826,342,3,166.74
27028,10826,752,2,311.48
27029,10827,457,1,25.28
27030,10827,867,544,290.02
27031,10828,1165,4,155.59
27032,10829,352,2,262.85
27033,10829,313,4,329.43
27034,10829,446,2,203.74
27035,10830,162,3,653.03
27036,10830,674,700,147.08
27037,10831,956,5,313.48
27038,10832,500,2,229.02
27039,10832,931,1,272.57
27040,10832,797,3,257.43
27041,10832,667,5,165.37
27042,10833,194,3,515.95
27043,10833,362,5,350.56
27044,10833,270,1,348.04
27045,10834,387,2,256.83
27046,10835,732,4,352.64
27047,10836,1003,1,101.7
27048,10836,409,2,359.47
27049,10837,737,5,300.56
27050,10838,136,2,421.92
27051,10838,234,1,29.33
27052,10838,1049,4,83.03
27053,10839,817,1,440.13
27054,10839,1097,3,657.09
27055,10840,607,2,148.31
27056,10840,951,4,24.68
27057,10840,1030,1,293.39
27058,10840,688,2,517.37
27059,10841,978,3,381.62
27060,10841,76,5,136.79
27061,10842,1048,141,150.74
27062,10842,137,5,27.39
27063,10842,1045,1,244.02
27064,10842,942,2,218.98
27065,10843,288,4,408.12
27066,10843,857,3,523.56
27067,10843,898,5,264.7
27068,10843,724,4,242.69
27069,10844,821,2,225.42
27070,10844,301,1,97.66
27071,10844,847,2,37.74
27072,10845,448,4,508.77
27073,10845,702,5,320.07
27074,10845,383,2,293.09
27075,10846,319,3,233.32
27076,10846,678,2,300.95
27077,10846,341,4,202.08
27078,10846,875,1,541.28
27079,10847,1119,5,120.36
27080,10847,357,4,471.92
27081,10847,409,2,359.47
27082,10848,667,5,165.37
27083,10848,684,3,385.01
27084,10848,1087,4,130.64
27085,10848,803,646,684.78
27086,10849,99,1,592.42
27087,10849,158,5,586.84
27088,10849,560,5,325.41
27089,10850,276,5,244.64
27090,10851,178,2,30.69
27091,10851,399,2,211.19
27092,10851,297,3,44.51
27093,10851,1068,5,171.84
27094,10852,765,5,312.05
27095,10852,785,5,164.83
27096,10852,292,1,23.22
27097,10853,121,3,140.58
27098,10853,906,3,377.24
27099,10854,907,1,53.71
27100,10854,689,77,192.5
27101,10854,249,3,394.85
27102,10854,1069,3,325.01
27103,10855,952,2,320.62
27104,10855,1191,1,427.77
27105,10856,503,5,470.35
27106,10856,115,1,122.39
27107,10856,342,1,166.74
27108,10857,859,2,53.02
27109,10857,243,4,440.58
27110,10857,99,5,592.42
27111,10858,470,4,190.99
27112,10858,161,2,27.06
27113,10858,646,5,108.46
27114,10858,1166,4,61.6
27115,10859,541,2,161.59
27116,10859,233,3,555.94
27117,10860,829,5,11.86
27118,10860,955,1,90.65
27119,10861,53,2,343.79
27120,10862,529,5,88.43
27121,10862,613,1,198.19
27122,10862,977,4,362.59
27123,10862,436,1,76.94
27124,10863,605,706,28.21
27125,10864,22,3,87.43
27126,10864,85,4,317.16
27127,10865,435,3,427.49
27128,10865,266,1,48.27
27129,10866,171,3,115.96
27130,10866,195,1,400.44
27131,10866,960,3,299.12
27132,10867,798,168,285.39
27133,10867,122,4,199.84
27134,10867,156,1,368.4
27135,10868,73,399,439.33
27136,10868,725,3,313.8
27137,10868,271,2,255.83
27138,10868,86,40,443.43
27139,10869,1146,2,116.7
27140,10870,507,3,248.0
27141,10870,609,2,125.59
27142,10871,143,5,71.25
27143,10871,118,1,94.52
27144,10872,372,5,244.39
27145,10872,345,2,360.14
27146,10873,111,4,561.47
27147,10873,16,1,178.41
27148,10874,1196,1,410.15
27149,10874,100,5,266.97
27150,10874,963,3,201.23
27151,10875,703,2,428.32
27152,10876,1036,5,143.87
27153,10876,419,4,98.55
27154,10877,1114,1,410.68
27155,10877,184,2,588.92
27156,10877,81,5,296.76
27157,10877,1039,2,202.0
27158,10878,525,2,215.03
27159,10878,976,5,58.88
27160,10878,688,3,517.37
27161,10879,190,3,296.62
27162,10880,445,1,148.5
27163,10880,536,1,25.17
27164,10880,283,3,399.06
27165,10881,92,4,398.74
27166,10881,323,3,423.57
27167,10882,440,1,482.5
27168,10883,406,2,100.68
27169,10883,375,4,330.92
27170,10883,269,3,277.11
27171,10883,410,222,33.52
27172,10884,576,3,95.63
27173,10884,1093,1,109.72
27174,10884,777,3,203.67
27175,10884,1004,5,144.73
27176,10885,487,5,391.82
27177,10886,964,3,402.18
27178,10886,894,2,323.95
27179,10886,679,3,20.75
27180,10887,966,1,168.81
27181,10887,934,4,137.07
27182,10887,1044,4,59.44
27183,10887,231,2,311.0
27184,10888,319,3,233.32
27185,10889,173,4,157.5
27186,10890,983,1,418.11
27187,10890,82,3,77.88
27188,10890,946,3,431.74
27189,10890,892,3,112.04
27190,10891,925,5,410.32
27191,10891,168,1,457.21
27192,10891,187,4,294.03
27193,10892,829,2,11.86
27194,10892,189,5,353.8
27195,10892,446,2,203.74
27196,10892,689,4,192.5
27197,10893,546,2,61.9
27198,10893,1022,1,435.31
27199,10893,1196,759,410.15
27200,10894,295,1,271.3
27201,10894,645,1,178.22
27202,10894,725,4,313.8
27203,10895,512,4,76.7
27204,10895,430,1,277.58
27205,10895,574,5,419.07
27206,10895,471,2,104.77
27207,10896,958,2,185.65
27208,10896,883,3,133.13
27209,10897,495,4,92.54
27210,10898,938,2,382.17
27211,10898,99,3,592.42
27212,10898,1061,1,8.07
27213,10899,1116,4,153.48
27214,10900,400,4,696.72
27215,10900,1166,3,61.6
27216,10900,185,4,131.76
27217,10901,428,1,240.59
27218,10901,1128,1,59.94
27219,10902,109,2,355.59
27220,10902,445,2,148.5
27221,10902,872,5,46.41
27222,10902,127,620,64.19
27223,10903,257,5,70.16
27224,10903,1187,1,451.02
27225,10903,504,5,114.31
27226,10903,315,2,195.84
27227,10904,723,1,55.62
27228,10904,710,5,271.79
27229,10904,834,5,530.18
27230,10905,58,4,414.83
27231,10905,155,1,285.01
27232,10906,980,2,474.31
27233,10907,943,4,564.09
27234,10907,806,5,598.98
27235,10907,1130,3,117.87
27236,10907,584,3,219.67
27237,10908,956,5,313.48
27238,10909,328,2,67.22
27239,10909,995,3,185.41
27240,10909,64,4,28.8
27241,10909,155,835,285.01
27242,10910,378,3,248.5
27243,10910,610,4,648.29
27244,10910,872,3,46.41
27245,10911,294,386,132.01
27246,10911,449,1,735.2
27247,10912,1012,5,294.16
27248,10912,656,4,260.59
27249,10912,763,5,235.88
27250,10912,1137,5,387.55
27251,10913,828,3,248.73
27252,10913,590,5,545.21
27253,10913,478,300,304.49
27254,10914,310,3,433.83
27255,10914,513,3,102.88
27256,10915,9,5,409.96
27257,10916,1029,1,328.57
27258,10916,335,4,209.16
27259,10917,840,2,67.18
27260,10917,52,1,162.62
27261,10918,643,3,147.61
27262,10918,954,2,535.04
27263,10919,1039,3,202.0
27264,10919,1188,4,33.54
27265,10919,670,5,184.49
27266,10919,939,4,323.47
27267,10920,478,2,304.49
27268,10920,819,1,203.73
27269,10920,888,933,225.51
27270,10921,778,4,171.42
27271,10921,1107,935,420.42
27272,10921,106,2,491.93
27273,10921,682,1,99.62
27274,10922,720,3,181.73
27275,10922,294,3,132.01
27276,10922,767,3,300.51
27277,10923,564,2,25.6
27278,10923,840,5,67.18
27279,10923,25,4,15.32
27280,10923,116,1,156.65
27281,10924,992,3,123.24
27282,10924,843,3,293.84
27283,10924,1024,2,317.43
27284,10925,345,1,360.14
27285,10925,24,5,263.35
27286,10926,1127,1,243.36
27287,10926,98,4,150.5
27288,10926,460,2,294.89
27289,10926,1119,3,120.36
27290,10927,511,5,105.31
27291,10928,536,3,25.17
27292,10928,1134,4,31.76
27293,10929,1187,1,451.02
27294,10930,135,4,251.58
27295,10931,1133,3,527.59
27296,10931,253,4,34.97
27297,10931,717,4,194.23
27298,10932,763,4,235.88
27299,10932,1087,5,130.64
27300,10933,706,5,475.61
27301,10933,601,845,160.47
27302,10933,253,2,34.97
27303,10933,737,3,300.56
27304,10934,261,3,56.23
27305,10935,919,3,316.73
27306,10935,570,4,288.3
27307,10935,1194,5,160.61
27308,10935,450,3,357.21
27309,10936,943,4,564.09
27310,10937,308,3,358.63
27311,10937,955,4,90.65
27312,10937,1006,4,493.82
27314,10938,1160,3,612.78
27315,10938,26,5,411.67
27317,10939,624,2,330.95
27318,10940,887,5,400.27
27319,10940,153,4,390.52
27320,10941,146,2,122.29
27322,10942,1068,1,171.84
27323,10942,497,1,153.8
27324,10943,1058,3,303.4
27325,10943,855,3,426.93
27326,10943,1197,4,618.6
27327,10944,582,2,53.32
27328,10945,403,4,249.67
27329,10945,149,3,647.45
27330,10945,256,3,529.14
27331,10945,654,2,102.04
27332,10946,420,3,253.49
27333,10946,1081,3,69.37
27334,10946,244,2,260.65
27335,10946,1065,4,357.4
27336,10947,644,4,70.73
27337,10948,69,4,188.27
27338,10948,553,1,244.16
27339,10948,443,2,301.3
27340,10948,725,2,313.8
27341,10949,341,4,202.08
27342,10950,538,4,339.05
27343,10950,576,2,95.63
27344,10951,84,2,123.85
27345,10951,678,3,300.95
27346,10952,583,5,338.82
27347,10953,308,5,358.63
27348,10953,818,3,227.31
27349,10954,591,1,182.27
27350,10954,304,2,328.66
27351,10954,718,4,327.51
27352,10955,656,4,260.59
27353,10955,591,2,182.27
27354,10955,372,5,244.39
27355,10956,395,1,489.04
27356,10956,475,5,155.71
27357,10957,146,5,122.29
27358,10957,328,2,67.22
27359,10957,81,4,296.76
27360,10957,904,4,16.46
27361,10958,1031,3,253.32
27362,10959,962,378,141.52
27363,10959,1009,5,132.56
27364,10959,349,4,608.07
27365,10960,10,1,16.27
27366,10961,1158,4,421.7
27367,10961,1181,4,17.48
27368,10962,551,5,306.94
27369,10962,66,5,24.59
27370,10963,922,3,386.43
27371,10964,233,4,555.94
27372,10964,280,4,582.69
27373,10964,298,2,437.67
27374,10965,356,4,160.02
27375,10965,1148,2,518.25
27376,10965,289,5,589.23
27377,10966,181,3,40.07
27378,10966,885,5,152.09
27379,10967,295,2,271.3
27380,10967,331,4,470.73
27381,10968,34,3,57.51
27382,10969,728,2,555.47
27383,10970,1187,2,451.02
27384,10970,1171,2,353.62
27385,10971,238,2,292.52
27386,10971,452,3,268.23
27387,10971,1125,4,362.74
27388,10972,511,5,105.31
27389,10972,1038,2,372.27
27390,10972,826,5,211.18
27391,10973,1163,649,443.57
27392,10974,686,3,124.28
27393,10975,581,2,70.62
27394,10976,212,1,386.93
27395,10976,246,2,230.52
27396,10976,367,2,14.05
27397,10976,917,4,204.15
27398,10977,252,4,498.61
27399,10977,180,3,221.83
27400,10977,807,5,415.78
27401,10978,501,2,363.5
27402,10978,1134,2,31.76
27403,10979,409,4,359.47
27404,10979,160,3,344.16
27405,10979,403,5,249.67
27406,10980,793,4,294.57
27407,10980,765,3,312.05
27408,10980,22,3,87.43
27409,10981,907,1,53.71
27410,10981,224,621,599.85
27411,10982,891,5,588.4
27412,10982,676,3,341.51
27413,10982,61,353,226.48
27414,10983,526,5,175.6
27415,10983,168,4,457.21
27416,10984,64,3,28.8
27417,10984,467,4,412.13
27418,10984,738,4,324.74
27419,10984,319,3,233.32
27420,10985,471,4,104.77
27421,10985,645,3,178.22
27422,10985,891,3,588.4
27424,10986,1125,2,362.74
27425,10987,458,5,188.1
27426,10987,1128,1,59.94
27427,10987,951,1,24.68
27428,10988,525,4,215.03
27429,10988,1134,1,31.76
27430,10989,67,5,243.78
27431,10989,902,1,136.38
27432,10990,1031,2,253.32
27433,10990,759,4,407.95
27434,10991,217,1,193.48
27435,10991,635,2,473.83
27436,10992,714,3,270.8
27437,10992,598,1,155.34
27438,10992,194,4,515.95
27439,10992,289,2,589.23
27440,10993,243,5,440.58
27441,10993,405,2,61.4
27442,10994,802,4,335.92
27443,10994,744,2,593.05
27444,10994,438,2,222.78
27445,10995,881,2,64.8
27446,10996,825,1,156.6
27447,10996,803,5,684.78
27448,10996,188,3,359.72
27449,10997,242,3,273.09
27450,10997,102,4,81.43
27451,10998,348,3,10.95
27452,10999,47,1,87.82
27453,10999,830,5,264.21
27454,11000,458,570,188.1
27455,11000,671,2,402.69
27456,11000,66,2,24.59
27457,11000,975,4,127.94
27458,11001,1187,3,451.02
27459,11002,782,1,209.43
27460,11002,164,2,64.99
27461,11003,938,5,382.17
27462,11003,603,3,536.31
27463,11003,291,4,443.01
27464,11004,460,5,294.89
27465,11005,1178,1,137.95
27466,11005,638,5,176.04
27467,11005,711,3,241.76
27468,11006,23,5,349.04
27469,11006,160,5,344.16
27470,11006,110,2,111.78
27471,11007,232,4,43.19
27472,11007,47,5,87.82
27473,11007,382,2,471.94
27474,11008,728,2,555.47
27475,11008,276,3,244.64
27476,11009,989,1,423.38
27477,11009,434,616,522.77
27478,11009,18,2,455.64
27479,11009,214,5,45.93
27480,11010,427,4,107.57
27481,11011,617,5,52.08
27482,11011,552,2,592.92
27483,11011,384,4,271.43
27484,11011,498,2,464.05
27485,11012,599,4,156.45
27486,11012,290,5,414.14
27487,11012,679,4,20.75
27488,11012,781,5,478.69
27489,11013,921,559,569.89
27490,11013,1159,1,128.69
27491,11013,518,2,58.53
27492,11014,26,4,411.67
27493,11014,76,2,136.79
27494,11015,952,1,320.62
27495,11016,1114,4,410.68
